ID,Age,Experience,Income,Gender,ZIP Code,Family,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard,marital,default,job,housing,contact,balance
2464,42,17,19,Female,92115,2,3,85,0,0,0,1,1,married,no,management,yes,cellular,25
2465,46,20,72,Female,93108,2,3,0,0,0,0,1,1,single,no,management,yes,cellular,171
2466,62,37,41,Female,95060,3,3,0,0,0,0,1,1,married,no,management,yes,cellular,-453
2467,31,5,32,Female,92123,2,2,130,0,0,0,1,0,married,no,technician,no,cellular,101
2468,30,5,69,Female,94302,1,2,0,0,0,0,1,0,single,no,blue-collar,no,cellular,-61
2469,52,28,23,Female,95828,3,1,0,0,0,0,1,0,single,no,management,yes,cellular,138
2470,35,9,44,Female,92009,4,1,0,0,0,0,1,0,married,no,services,yes,cellular,9
2471,60,36,32,Female,92407,3,2,165,0,0,0,1,0,married,no,blue-collar,yes,cellular,-35
2472,58,34,25,Female,90059,2,1,123,0,0,0,1,0,single,no,services,yes,cellular,71
2473,24,-2,80,Female,94105,2,3,0,0,0,0,1,0,married,no,technician,no,cellular,37
2474,40,16,83,Female,92350,1,2,230,0,1,0,1,0,single,no,admin.,yes,cellular,5
2475,49,23,133,Female,94304,1,1,0,0,0,0,1,1,married,no,management,yes,cellular,11
2476,43,18,89,Female,92780,1,2,307,0,0,0,0,1,married,no,blue-collar,yes,cellular,2894
2477,33,7,81,Female,92122,2,3,187,0,0,1,1,1,divorced,no,management,no,cellular,12
2478,36,11,44,Female,91040,2,2,85,0,0,0,1,0,married,no,admin.,no,cellular,17
2479,62,36,119,Female,94720,2,1,0,0,0,0,0,0,married,no,management,yes,cellular,49
2480,57,32,39,Female,92182,4,1,147,0,0,0,0,0,single,no,services,yes,cellular,1820
2481,64,38,40,Female,92122,2,3,0,0,0,0,0,0,single,no,management,yes,cellular,1396
2482,52,26,79,Female,95817,3,1,183,0,0,0,0,0,single,no,blue-collar,no,cellular,28
2483,54,28,30,Female,95616,4,2,0,0,0,0,1,0,married,no,blue-collar,yes,cellular,255
2484,40,14,179,Female,90025,1,3,0,1,0,0,1,0,married,no,blue-collar,yes,cellular,825
2485,30,5,178,Female,94063,2,1,0,0,0,0,0,0,married,no,management,yes,cellular,363
2486,55,30,82,Female,94720,4,2,0,0,0,0,1,0,single,no,management,yes,cellular,416
2487,39,13,50,Female,91768,2,2,0,0,0,0,0,0,single,no,management,yes,cellular,1360
2488,55,30,64,Female,94306,2,2,0,0,0,0,0,0,married,no,technician,yes,cellular,922
2489,28,4,129,Female,92115,1,1,0,0,0,0,0,1,married,no,retired,yes,cellular,6108
2490,44,18,68,Female,93943,4,1,0,0,1,0,0,0,married,no,blue-collar,no,telephone,336
2491,46,21,30,Female,92697,1,3,112,0,1,0,0,0,married,no,services,yes,cellular,-30
2492,61,36,48,Female,94025,3,1,0,0,0,0,0,1,married,no,technician,yes,cellular,1081
2493,61,36,130,Female,92717,1,1,257,0,0,0,0,0,married,no,services,yes,cellular,0
2494,45,20,40,Female,92886,1,3,0,0,1,0,1,0,married,no,services,yes,cellular,1844
2495,38,14,105,Female,94708,2,1,0,0,0,0,1,0,single,no,services,no,cellular,37
2496,29,3,41,Female,92626,4,1,0,0,0,0,1,0,married,no,management,yes,cellular,1784
2497,52,28,168,Female,90404,3,3,118,1,0,0,1,0,divorced,no,unemployed,yes,cellular,142
2498,38,14,80,Female,92868,2,1,0,0,0,0,1,0,married,no,admin.,yes,cellular,453
2499,28,3,134,Female,96091,2,1,0,0,0,0,1,0,married,no,technician,yes,cellular,231
2500,34,9,49,Female,94025,1,3,0,0,0,0,0,0,married,no,blue-collar,yes,cellular,84
2501,35,9,63,Female,92697,2,1,0,0,0,0,1,0,divorced,no,services,no,cellular,0
2502,46,22,70,Female,94701,4,1,212,0,0,0,0,1,married,no,services,no,cellular,70
2503,63,37,32,Female,93117,3,2,141,0,0,0,0,0,single,no,management,no,cellular,1289
2504,33,9,14,Female,95133,3,3,114,0,0,0,0,0,married,no,admin.,yes,cellular,1
2505,38,14,111,Female,92028,2,1,326,0,0,0,0,0,married,no,management,no,telephone,2538
2506,53,27,38,Female,94105,4,2,144,0,1,0,1,0,divorced,no,self-employed,yes,cellular,1904
2507,28,2,121,Female,92096,2,1,341,0,0,0,1,0,married,no,management,yes,cellular,94
2508,44,18,90,Female,95616,4,3,0,0,0,0,1,0,married,no,management,yes,cellular,1
2509,58,31,178,Female,92009,2,2,0,1,0,0,1,0,single,no,management,yes,cellular,0
2510,38,14,20,Female,94024,4,2,79,0,0,0,1,1,married,no,blue-collar,yes,cellular,201
2511,48,24,61,Female,91380,2,1,229,0,0,0,0,1,married,no,admin.,yes,telephone,0
2512,33,7,43,Female,96064,4,1,0,0,0,0,0,0,married,no,technician,yes,cellular,-1818
2513,66,42,39,Female,94590,1,2,0,0,0,0,1,1,married,no,blue-collar,yes,cellular,2456
2514,59,34,60,Female,90048,4,1,234,0,0,0,1,1,married,no,blue-collar,no,telephone,388
2515,40,15,63,Female,93407,3,1,0,0,1,0,1,0,single,no,blue-collar,yes,cellular,2707
2516,36,11,8,Female,93401,4,3,81,0,0,0,0,1,married,no,blue-collar,no,cellular,600
2517,62,38,52,Female,95616,4,2,0,0,0,0,1,1,married,no,technician,yes,cellular,0
2518,51,27,92,Female,92121,4,1,0,1,0,1,1,1,divorced,no,management,no,cellular,0
2519,58,32,111,Female,90212,2,1,298,0,0,0,1,0,married,no,technician,yes,cellular,-67
2520,52,26,71,Female,92037,1,3,0,0,0,0,0,0,divorced,no,unemployed,no,cellular,1699
2521,41,16,25,Female,92182,2,2,91,0,1,0,0,0,married,no,services,yes,telephone,-138
2522,31,5,34,Female,94558,1,3,156,0,0,0,1,0,married,no,self-employed,yes,telephone,254
2523,28,3,74,Female,94720,3,3,0,0,0,0,0,0,single,no,technician,no,cellular,178
2524,57,31,120,Female,95616,2,1,0,0,0,0,0,1,married,no,self-employed,yes,cellular,355
2525,61,37,50,Female,95125,4,2,0,0,0,0,0,1,married,no,housemaid,no,cellular,1005
2526,60,36,10,Female,92121,2,1,0,0,0,0,1,1,married,no,blue-collar,yes,cellular,-120
2527,56,29,45,Female,90095,4,2,113,0,0,0,1,0,married,no,management,yes,cellular,820
2528,49,23,29,Female,94551,4,1,0,0,0,0,1,1,single,no,entrepreneur,yes,cellular,2
2529,63,37,145,Female,94025,2,1,0,0,0,0,1,0,married,no,management,yes,cellular,51
2530,49,23,100,Female,95403,2,1,0,0,0,0,0,0,single,no,entrepreneur,no,cellular,388
2531,49,25,24,Female,95678,3,1,0,0,0,0,1,0,divorced,no,retired,no,cellular,-477
2532,32,8,60,Female,95816,1,1,0,0,0,0,1,1,married,no,blue-collar,yes,telephone,135
2533,26,1,50,Female,95616,4,2,0,0,0,0,0,0,married,no,admin.,yes,cellular,215
2534,27,1,43,Female,95120,3,2,0,0,0,0,0,0,married,no,management,no,cellular,900
2535,57,31,79,Female,91335,3,1,0,0,0,0,0,1,married,no,blue-collar,no,telephone,1298
2536,29,5,44,Female,95819,3,2,0,0,0,0,1,1,married,no,self-employed,yes,cellular,10005
2537,56,30,31,Female,90024,4,3,0,0,0,0,1,0,married,no,technician,yes,cellular,1337
2538,59,35,14,Female,94305,2,1,107,0,0,0,1,0,married,no,blue-collar,yes,cellular,1016
2539,53,28,19,Female,94608,4,1,106,0,0,0,0,1,married,no,management,yes,cellular,708
2540,54,29,111,Female,93023,1,2,0,1,0,0,1,0,divorced,no,management,yes,cellular,210
2541,56,30,90,Female,94402,1,2,0,0,0,0,1,0,married,no,services,yes,cellular,2904
2542,50,25,21,Female,90274,2,3,129,0,0,0,0,0,married,no,blue-collar,no,cellular,19
2543,51,25,104,Female,94949,1,2,0,1,0,0,1,0,married,no,housemaid,yes,cellular,3798
2544,53,27,75,Female,94303,1,2,0,0,0,0,1,0,married,no,technician,yes,telephone,-508
2545,37,12,175,Female,92037,2,1,297,0,0,0,1,1,married,no,management,yes,cellular,2
2546,32,7,98,Female,95929,1,1,171,1,1,1,0,0,divorced,no,self-employed,yes,cellular,484
2547,49,23,41,Female,95521,4,1,153,0,0,0,1,0,married,no,blue-collar,yes,cellular,392
2548,34,8,171,Female,90212,2,2,569,1,0,0,1,0,married,no,admin.,no,cellular,5231
2549,54,30,79,Female,92630,4,2,0,0,0,0,1,0,married,no,services,no,cellular,307
2550,64,39,24,Female,94117,4,2,0,0,0,0,0,0,single,no,technician,yes,cellular,246
2551,58,34,90,Female,95039,1,2,0,1,0,0,0,0,divorced,no,blue-collar,yes,cellular,301
2552,25,-1,39,Female,94720,3,2,0,0,0,0,1,0,divorced,no,housemaid,no,telephone,864
2553,50,25,9,Female,91911,2,1,0,0,1,0,0,0,divorced,no,management,yes,cellular,294
2554,38,13,15,Female,90245,2,2,90,0,0,0,1,0,single,yes,student,no,cellular,47
2555,48,24,80,Female,91343,1,1,0,0,0,0,1,0,married,no,management,yes,cellular,0
2556,41,15,63,Female,95060,1,3,79,0,0,0,0,1,married,no,self-employed,yes,cellular,2977
2557,32,8,20,Female,93106,1,3,102,0,0,0,1,0,married,no,unemployed,yes,cellular,2126
2558,46,22,43,Female,92120,2,3,0,0,1,1,1,1,divorced,no,blue-collar,yes,cellular,393
2559,39,15,65,Female,95822,1,3,0,0,0,0,0,0,married,no,admin.,yes,cellular,1314
2560,39,15,91,Female,93907,2,2,151,0,0,0,0,0,married,no,management,no,telephone,118
2561,63,39,53,Female,93940,1,1,0,0,0,0,0,0,married,no,technician,yes,cellular,1413
2562,58,32,110,Female,94143,3,2,0,0,0,0,0,0,married,no,blue-collar,yes,cellular,-365
2563,28,4,82,Female,92831,3,1,103,0,0,0,1,0,married,no,management,yes,cellular,364
2564,36,11,23,Female,94553,4,3,0,0,0,0,1,0,married,no,management,yes,cellular,101
2565,43,19,172,Female,95136,2,1,0,0,0,0,1,0,single,no,admin.,yes,cellular,0
2566,36,12,88,Female,90212,2,1,0,0,0,0,1,0,married,no,self-employed,yes,cellular,269
2567,44,18,71,Female,93943,2,3,0,0,0,0,1,0,married,no,management,yes,cellular,-117
2568,31,5,180,Female,94720,1,3,144,1,1,0,0,0,married,no,services,no,cellular,23
2569,45,21,39,Female,92521,2,3,184,0,0,0,0,1,married,no,services,yes,cellular,0
2570,39,13,94,Female,90401,1,3,0,0,0,0,0,1,married,no,retired,no,cellular,-222
2571,43,16,25,Female,94126,3,2,0,0,0,0,1,0,divorced,no,technician,no,cellular,8016
2572,40,15,10,Female,94708,2,3,102,0,0,0,1,0,married,no,management,no,telephone,171
2573,30,5,42,Female,94305,1,1,184,0,0,0,0,0,married,no,technician,yes,cellular,500
2574,58,33,142,Female,92333,2,1,0,0,0,0,0,1,divorced,no,management,yes,cellular,107
2575,46,21,34,Female,92373,2,1,0,0,0,0,1,0,divorced,no,management,no,cellular,0
2576,35,10,139,Female,90024,1,1,0,0,0,0,0,0,married,no,technician,yes,telephone,1692
2577,30,4,154,Female,95621,2,1,207,0,0,0,1,0,married,no,blue-collar,yes,cellular,0
2578,34,8,40,Female,91768,2,3,89,0,0,0,0,0,single,no,management,no,cellular,871
2579,62,32,33,Female,93907,1,3,140,0,0,0,1,1,married,no,blue-collar,yes,telephone,-199
2580,58,34,80,Female,90095,2,1,0,0,0,0,1,1,married,no,admin.,yes,cellular,0
2581,45,18,10,Female,92037,3,2,100,0,0,0,1,0,married,no,services,no,cellular,3220
2582,42,16,41,Female,90401,3,3,0,0,0,0,1,0,married,yes,services,yes,cellular,1
2583,60,36,30,Female,93711,4,1,118,0,0,0,1,1,single,no,student,yes,cellular,24
2584,55,29,78,Female,95521,1,3,190,0,0,0,1,0,divorced,no,blue-collar,yes,cellular,2323
2585,45,21,164,Female,90638,1,1,0,0,0,0,0,1,married,no,technician,yes,cellular,1059
2586,52,27,23,Female,92780,1,3,0,0,0,0,0,0,married,no,housemaid,yes,cellular,0
2587,31,7,149,Female,92624,1,1,0,0,0,0,0,0,married,no,admin.,yes,cellular,449
2588,60,34,25,Female,94132,4,3,0,0,0,0,1,0,married,no,unemployed,yes,cellular,-25
2589,33,9,42,Female,95010,1,3,0,0,0,0,1,0,married,no,housemaid,yes,cellular,20
2590,37,11,71,Female,91302,1,1,185,0,0,0,1,1,divorced,no,retired,no,telephone,212
2591,59,34,114,Female,94606,3,2,0,1,0,0,1,0,married,no,blue-collar,yes,cellular,151
2592,51,26,70,Female,91320,1,2,0,0,0,0,1,1,married,yes,management,no,cellular,0
2593,47,23,149,Female,92675,4,1,0,1,0,0,0,1,married,no,services,yes,cellular,0
2594,60,33,55,Female,94998,4,2,0,0,0,0,1,0,single,no,blue-collar,no,cellular,292
2595,61,36,29,Female,93065,1,1,0,0,0,0,0,0,married,no,technician,yes,cellular,858
2596,64,40,123,Female,90840,1,1,0,0,0,0,1,1,married,no,services,yes,cellular,71
2597,46,20,152,Female,95814,1,3,374,1,0,1,1,1,divorced,no,management,no,cellular,2549
2598,31,7,8,Female,95131,4,2,0,0,0,0,0,0,married,no,admin.,no,cellular,1808
2599,57,32,69,Female,94710,4,1,245,0,0,0,0,0,married,no,housemaid,no,cellular,994
2600,48,23,161,Female,96003,4,3,310,1,0,0,0,0,married,no,housemaid,yes,cellular,0
2601,48,23,79,Female,94024,1,2,0,0,0,0,0,0,married,no,technician,yes,cellular,1535
2602,35,10,105,Female,92780,1,1,0,0,0,0,0,0,single,no,management,yes,cellular,0
2603,33,8,39,Female,95032,3,1,0,0,0,0,0,0,single,no,blue-collar,yes,cellular,641
2604,47,23,163,Female,92653,1,1,0,0,0,0,0,0,single,no,blue-collar,yes,cellular,40
2605,46,20,9,Female,94005,1,1,0,0,0,0,1,0,single,no,blue-collar,no,cellular,39
2606,44,20,71,Female,91006,4,3,0,0,0,0,0,1,single,no,admin.,no,cellular,-39
2607,42,18,51,Female,92868,3,3,0,0,0,0,0,0,single,no,admin.,no,cellular,92
2608,50,24,32,Female,90277,1,3,167,0,0,0,0,0,married,no,services,no,cellular,1670
2609,52,26,161,Female,93108,4,1,0,1,0,1,1,1,married,no,technician,yes,cellular,5152
2610,53,27,60,Female,90049,1,1,0,0,0,0,1,0,divorced,no,management,yes,cellular,100
2611,37,10,35,Female,92521,4,2,0,0,0,0,0,0,single,no,management,yes,cellular,21
2612,64,40,41,Female,94305,4,2,0,0,0,0,1,0,married,no,blue-collar,yes,cellular,64
2613,46,22,73,Female,92648,2,1,216,0,0,0,1,0,married,yes,services,no,cellular,144
2614,57,33,49,Female,94305,4,1,214,0,1,1,1,1,divorced,no,blue-collar,yes,cellular,709
2615,61,35,79,Female,94024,2,1,194,0,0,0,1,1,married,no,management,yes,cellular,3
2616,42,18,120,Female,93407,2,1,0,0,1,0,0,0,married,no,entrepreneur,yes,cellular,393
2617,40,16,60,Female,94501,2,1,0,0,0,0,0,0,divorced,no,entrepreneur,yes,cellular,2998
2618,33,8,78,Female,95051,3,2,0,0,0,0,1,0,single,no,technician,yes,cellular,467
2619,50,26,40,Female,95138,4,2,131,0,0,0,0,0,single,yes,management,yes,cellular,-1164
2620,52,26,110,Female,94501,2,3,204,1,1,1,1,0,divorced,no,housemaid,yes,cellular,2084
2621,35,11,160,Female,92093,4,3,0,1,1,0,0,0,married,no,admin.,yes,cellular,976
2622,57,32,68,Female,94542,4,1,191,0,0,0,1,1,married,no,technician,yes,cellular,652
2623,56,31,49,Female,92182,2,3,103,0,0,0,1,0,married,no,self-employed,no,cellular,567
2624,44,20,65,Female,92037,2,1,0,0,0,0,1,0,divorced,no,retired,no,cellular,0
2625,23,-3,55,Female,92704,3,2,145,0,0,0,1,0,married,no,management,yes,cellular,624
2626,33,8,62,Female,92093,3,1,98,0,0,0,0,1,married,no,blue-collar,yes,telephone,598
2627,48,22,152,Female,95616,1,1,0,0,0,0,0,0,single,no,admin.,no,cellular,98
2628,45,18,42,Female,95126,3,2,0,0,0,0,0,0,divorced,no,technician,no,cellular,0
2629,54,28,39,Female,90245,4,2,0,0,0,0,1,0,married,no,management,yes,cellular,1050
2630,42,17,111,Female,94304,3,1,0,1,1,1,0,1,single,no,admin.,yes,cellular,111
2631,47,21,82,Female,94109,3,1,0,0,0,0,0,0,married,no,management,yes,cellular,-191
2632,61,36,108,Female,93943,4,2,0,0,0,0,1,0,married,no,technician,no,cellular,428
2633,53,27,59,Female,92038,2,3,0,0,0,0,1,0,married,no,admin.,yes,cellular,280
2634,56,30,61,Female,93106,3,1,193,0,0,0,1,0,married,no,management,yes,cellular,1602
2635,33,6,78,Female,95819,4,2,0,0,1,0,1,0,divorced,no,blue-collar,yes,cellular,474
2636,44,18,18,Female,93943,2,3,0,0,0,0,1,0,married,no,technician,yes,cellular,2102
2637,63,37,113,Female,94611,4,3,0,0,0,0,1,1,married,no,entrepreneur,no,cellular,0
2638,47,20,62,Female,92521,1,2,0,0,0,0,1,0,married,no,housemaid,no,cellular,238
2639,50,24,81,Female,94720,1,1,248,0,0,0,1,0,divorced,no,technician,yes,cellular,202
2640,49,25,13,Female,95054,3,1,106,0,0,0,1,0,single,no,technician,no,cellular,2374
2641,34,9,75,Female,94303,1,1,194,0,0,0,0,0,single,no,self-employed,no,cellular,69
2642,40,14,33,Female,95616,2,3,89,0,0,0,1,0,single,no,management,no,cellular,502
2643,38,13,179,Female,93943,1,1,0,0,0,0,1,0,divorced,no,services,yes,cellular,459
2644,51,26,69,Female,94005,3,2,0,0,0,0,1,0,married,no,unemployed,yes,cellular,-94
2645,28,4,45,Female,94025,1,3,0,0,0,0,1,0,married,no,management,yes,cellular,397
2646,52,26,59,Female,95762,3,2,0,0,0,0,1,0,divorced,yes,blue-collar,no,cellular,-1
2647,39,13,81,Female,94309,2,1,0,0,0,0,1,0,married,no,management,yes,cellular,726
2648,29,5,133,Female,90095,1,1,212,0,0,0,1,0,married,no,services,yes,cellular,1275
2649,54,29,81,Female,92096,2,3,0,0,0,0,1,0,divorced,no,services,yes,cellular,454
2650,63,38,14,Female,92630,4,2,86,0,0,0,1,1,married,no,services,yes,cellular,891
2651,40,14,28,Female,94061,2,3,0,0,0,0,0,0,single,no,services,no,cellular,3269
2652,36,12,93,Female,95125,2,1,0,0,0,0,1,0,divorced,no,technician,no,cellular,179
2653,45,20,191,Female,92007,3,3,123,1,0,0,0,0,married,no,services,yes,cellular,-102
2654,61,37,155,Female,91605,1,1,0,0,0,0,1,0,married,no,services,yes,cellular,1378
2655,26,0,155,Female,93105,2,1,0,0,0,0,0,0,married,no,management,no,cellular,192
2656,33,8,68,Female,92407,4,1,0,0,0,0,1,0,divorced,no,management,yes,cellular,106
2657,64,40,52,Female,95060,2,1,226,0,0,0,0,0,single,no,blue-collar,yes,cellular,1291
2658,43,17,51,Female,94025,1,3,0,0,0,0,0,0,divorced,no,blue-collar,yes,telephone,174
2659,24,0,44,Female,90089,4,1,180,0,0,0,1,0,married,no,management,yes,cellular,552
2660,30,5,121,Female,94555,2,1,408,0,0,0,1,0,married,no,technician,no,cellular,383
2661,60,36,49,Female,94965,4,1,204,0,1,0,1,0,married,no,management,yes,cellular,593
2662,50,26,42,Female,91784,2,3,78,0,1,0,1,0,single,no,student,yes,telephone,117
2663,40,15,144,Female,91040,1,1,0,0,0,0,0,0,married,no,blue-collar,yes,cellular,2378
2664,31,6,72,Female,94583,1,2,0,0,0,0,1,0,divorced,no,blue-collar,yes,cellular,427
2665,30,4,44,Female,94304,1,1,109,0,0,0,0,0,married,no,admin.,yes,cellular,-185
2666,60,35,43,Female,91763,3,3,175,0,0,0,0,0,single,no,services,no,cellular,-124
2667,39,14,74,Female,93063,1,2,144,0,1,0,1,0,married,no,management,yes,cellular,1584
2668,66,41,145,Female,90009,1,1,0,0,0,0,1,0,single,no,blue-collar,yes,cellular,1239
2669,65,41,158,Female,92346,2,1,0,0,0,0,0,0,married,no,blue-collar,no,cellular,-139
2670,54,28,78,Female,91311,4,1,0,0,0,0,0,0,married,no,technician,no,cellular,0
2671,54,29,154,Female,95014,1,2,352,1,0,0,1,0,married,no,management,no,cellular,704
2672,35,9,105,Female,90064,2,3,0,0,0,0,0,0,married,no,admin.,no,cellular,26
2673,32,7,100,Female,92126,3,2,0,0,0,0,1,0,single,no,blue-collar,yes,cellular,4963
2674,63,39,58,Female,94112,1,2,0,0,0,0,1,0,married,no,blue-collar,yes,cellular,661
2675,60,35,113,Female,94507,1,1,406,0,0,0,1,0,married,no,technician,yes,cellular,513
2676,43,18,10,Female,91902,2,2,0,0,1,0,0,1,married,no,management,yes,cellular,557
2677,59,33,142,Female,94080,2,1,0,0,0,0,0,0,single,yes,services,no,cellular,-308
2678,62,37,128,Female,92093,1,1,0,0,0,0,0,0,married,no,admin.,yes,cellular,18
2679,30,5,131,Female,92068,3,3,0,1,0,0,0,0,married,yes,blue-collar,yes,cellular,-643
2680,54,30,88,Female,92647,4,2,122,0,0,0,1,0,married,no,admin.,no,cellular,373
2681,30,6,101,Female,90245,2,1,0,0,0,0,1,0,married,no,technician,yes,cellular,351
2682,31,1,70,Female,92115,2,3,0,0,0,1,1,1,divorced,no,services,no,cellular,49
2683,44,20,122,Female,91765,1,1,0,0,1,0,1,0,married,yes,technician,yes,cellular,-367
2684,32,8,70,Female,91423,3,1,0,0,0,0,1,0,single,no,services,no,cellular,114
2685,63,38,148,Female,93023,2,3,0,1,0,0,1,0,married,yes,retired,no,cellular,-2
2686,57,32,43,Female,92704,2,3,166,0,0,0,1,0,married,no,blue-collar,yes,cellular,-384
2687,60,30,31,Female,95060,1,3,0,0,0,0,1,0,single,no,management,yes,cellular,3142
2688,37,11,35,Female,94609,2,3,0,0,0,0,0,0,married,yes,entrepreneur,yes,cellular,-388
2689,53,27,81,Female,90032,4,3,0,0,0,0,1,0,single,yes,services,yes,cellular,-366
2690,51,25,19,Female,95812,1,3,98,0,0,0,0,0,married,no,entrepreneur,yes,cellular,519
2691,30,5,98,Female,92028,4,3,129,0,1,1,1,1,single,yes,technician,yes,cellular,28
2692,28,2,101,Female,90280,4,3,0,0,0,0,1,0,married,no,management,no,cellular,122
2693,50,24,81,Female,95053,2,3,0,0,0,0,0,0,married,no,services,yes,cellular,10189
2694,52,27,135,Female,93561,1,1,452,0,0,0,1,0,married,no,self-employed,no,cellular,1
2695,56,30,34,Female,94542,2,2,0,0,0,0,1,0,married,no,management,yes,cellular,3286
2696,40,16,104,Female,91730,1,1,249,0,0,0,0,0,married,no,entrepreneur,yes,cellular,501
2697,64,38,29,Female,90245,3,2,0,0,0,0,1,0,married,no,blue-collar,yes,cellular,89
2698,61,36,119,Female,95064,2,2,0,1,0,0,1,0,divorced,no,entrepreneur,yes,cellular,23
2699,46,20,82,Female,90230,2,2,0,0,0,0,1,1,married,no,management,no,cellular,0
2700,55,29,62,Female,90089,1,1,0,0,0,0,1,0,divorced,no,technician,yes,cellular,1244
2701,45,19,85,Female,94720,3,1,0,0,0,0,1,1,single,no,management,yes,cellular,3981
2702,40,15,8,Female,94960,2,2,0,0,0,0,0,0,single,no,technician,yes,cellular,317
2703,63,37,78,Female,91711,4,3,0,0,0,0,1,0,married,no,blue-collar,yes,cellular,1498
2704,57,32,44,Female,93407,3,2,0,0,0,0,1,0,single,no,blue-collar,yes,cellular,183
2705,38,14,122,Female,95819,2,1,0,0,0,0,1,1,married,no,blue-collar,no,cellular,145
2706,37,11,22,Female,90035,3,2,114,0,0,0,0,0,single,no,admin.,no,cellular,-133
2707,31,5,39,Female,94590,4,2,0,0,0,0,1,1,married,no,technician,yes,cellular,192
2708,50,26,55,Female,94305,1,2,0,0,0,0,1,0,married,no,management,yes,cellular,635
2709,42,18,144,Female,94063,2,1,158,0,0,0,0,0,divorced,no,admin.,no,cellular,505
2710,51,27,71,Female,92521,1,2,0,0,0,0,0,1,married,no,management,yes,cellular,1164
2711,38,13,191,Female,91710,2,1,0,0,0,0,1,0,married,no,management,yes,cellular,33
2712,53,26,22,Female,92831,1,2,100,0,0,0,1,0,married,no,admin.,no,cellular,-234
2713,43,17,158,Female,90740,1,1,0,0,0,0,1,0,married,no,management,yes,cellular,303
2714,35,9,131,Female,90089,3,3,0,1,0,1,1,1,divorced,no,services,no,telephone,-158
2715,49,24,75,Female,95670,1,2,160,0,0,0,0,1,married,no,admin.,yes,cellular,283
2716,28,4,69,Female,94305,3,2,170,0,0,0,0,0,single,no,management,yes,cellular,-994
2717,51,27,39,Female,94304,2,1,0,0,0,0,0,0,married,no,admin.,yes,cellular,5
2718,39,14,34,Female,94939,4,1,0,0,0,0,1,1,single,no,management,yes,cellular,239
